name, x, y, z
lever1_hinge,162.638,129.227, 44.71713
lever1_hinge_world,-1.091785,11.509,17.00679
lever2_hinge,102.975,70.41241, 40.60641
lever2_hinge_world,5.07955,16.12883,20.38362
ladle_hinge,76.83087,97.92094, 38.67164
ladle_hinge_world,7.395516,13.50458,21.65087
ladle_tip,94.76138,116.8537, 39.70767
ladle_tip_world,5.810111,12.09542,20.78337
springhinge2,109.3553,58.58553, 41.09442
springhinge2_world,4.488887,17.24461,20.10715
springhinge1,138.6445,79.95367, 43.12657
springhinge1_world,1.541046,15.80027,18.49416
body_back,203.2578,134.6431, 47.73771
body_back_world,-5.895906,11.234,14.86824
