name, x, y, z
lever1_hinge,162.3239,124.1455, 45.15184
lever1_hinge_world,-1.193745,11.509,16.58185
lever2_hinge,82.33254,83.54208, 43.8026
lever2_hinge_world,6.415195,15.1038,16.69409
ladle_hinge,85.68202,123.8899, 43.58315
ladle_hinge_world,6.080839,11.39644,16.68916
ladle_tip,108.9381,132.7277, 43.98449
ladle_tip_world,3.924869,10.62018,16.65735
springhinge2,77.66206,70.18256, 43.76293
springhinge2_world,6.857809,16.31711,16.74162
springhinge1,125.2731,82.5809, 44.64244
springhinge1_world,2.397212,15.33722,16.67582
body_back,216.1202,127.6391, 45.83529
body_back_world,-6.440516,11.234,16.9345
