name, x, y, z
lever1_hinge,162.9894,125.3062, 45.07273
lever1_hinge_world,-1.16129,11.509,16.65148
lever2_hinge,87.44097,77.17343, 43.26425
lever2_hinge_world,6.102797,15.69705,17.37565
ladle_hinge,82.15319,117.6029, 42.82997
ladle_hinge_world,6.558159,12.00288,17.42105
ladle_tip,100.7899,134.7632, 43.21556
ladle_tip_world,4.840763,10.49522,17.24984
springhinge2,85.72513,63.02844, 43.27705
springhinge2_world,6.274364,16.97668,17.43396
springhinge1,129.9697,80.40643, 44.40221
springhinge1_world,2.094916,15.61051,17.0173
body_back,215.2558,129.1595, 46.18319
body_back_world,-6.419095,11.234,16.55945
