name, x, y, z
lever1_hinge,156.759,133.1999, 44.79743
lever1_hinge_world,-1.092705,11.509,16.95857
lever2_hinge,98.95906,68.85774, 41.27795
lever2_hinge_world,4.854612,16.73484,19.81358
ladle_hinge,99.97733,111.6817, 40.99408
ladle_hinge_world,4.735079,13.0148,19.7562
ladle_tip,121.2571,112.4717, 42.40435
ladle_tip_world,2.671788,13.1313,18.76571
springhinge2,95.6992,54.07507, 41.13669
springhinge2_world,5.176493,17.97043,20.01358
springhinge1,135.0755,82.04298, 43.60283
springhinge1_world,1.261337,16.05165,18.13411
body_back,199.1714,138.467, 47.636
body_back_world,-6.003585,11.234,15.07808
