name, x, y, z
lever1_hinge,161.3941,123.2535, 45.06784
lever1_hinge_world,-1.155913,11.509,16.66471
lever2_hinge,80.18985,86.73318, 42.85635
lever2_hinge_world,6.626562,14.58387,17.56438
ladle_hinge,94.38406,125.7369, 43.00476
ladle_hinge_world,5.305407,11.10715,17.41166
ladle_tip,118.6575,128.034, 43.70749
ladle_tip_world,3.033915,10.95491,17.14907
springhinge2,72.07118,74.61775, 42.66161
springhinge2_world,7.373354,15.63091,17.69199
springhinge1,122.7526,83.47595, 44.10376
springhinge1_world,2.65525,15.08698,17.14657
body_back,213.2887,127.1865, 46.27706
body_back_world,-6.41162,11.234,16.49001
