name, x, y, z
lever1_hinge,173.4301,126.057, 45.00316
lever1_hinge_world,-1.166182,11.509,16.63993
lever2_hinge,94.98454,83.07327, 43.35201
lever2_hinge_world,6.343727,15.253,17.28402
ladle_hinge,56.11414,95.5188, 42.33654
ladle_hinge_world,9.826915,13.97454,17.58275
ladle_tip,48.93242,120.1763, 41.997
ladle_tip_world,10.42585,11.7631,17.63412
springhinge2,106.5049,75.51241, 43.64923
springhinge2_world,5.285989,15.99396,17.23445
springhinge1,137.6534,83.35181, 44.37173
springhinge1_world,2.333299,15.40723,16.98122
body_back,226.2994,129.7675, 45.93037
body_back_world,-6.424757,11.234,16.62051
