name, x, y, z
lever1_hinge,161.0632,123.0827, 44.87867
lever1_hinge_world,-1.104231,11.509,16.85001
lever2_hinge,84.95708,85.45297, 41.10822
lever2_hinge_world,6.377007,14.40921,19.38988
ladle_hinge,98.31441,126.449, 41.50008
ladle_hinge_world,5.141047,10.92315,18.97028
ladle_tip,121.1543,125.1949, 42.66951
ladle_tip_world,2.979742,11.12847,18.23652
springhinge2,77.28471,72.4391, 40.77525
springhinge2_world,7.073121,15.4616,19.66951
springhinge1,125.2112,82.60205, 43.13053
springhinge1_world,2.594275,15.00083,18.14895
body_back,207.4716,127.8773, 47.13699
body_back_world,-6.205259,11.234,15.57232
