name, x, y, z
lever1_hinge,161.2445,131.1376, 44.71048
lever1_hinge_world,-1.092042,11.509,17.02262
lever2_hinge,106.4628,65.90886, 40.85063
lever2_hinge_world,4.646101,16.72488,20.29362
ladle_hinge,81.76522,93.81848, 38.90757
ladle_hinge_world,6.874907,14.02775,21.56414
ladle_tip,96.67409,115.9607, 39.76544
ladle_tip_world,5.533379,12.33444,20.79941
springhinge2,112.3964,54.00455, 41.33446
springhinge2_world,4.087706,17.85845,20.0225
springhinge1,140.7826,79.62543, 43.36915
springhinge1_world,1.179246,16.04767,18.36455
body_back,201.1945,136.6212, 47.81527
body_back_world,-5.858165,11.234,14.80067
