name, x, y, z
lever1_hinge,165.8589,114.3054, 44.95642
lever1_hinge_world,-1.134203,11.509,16.7256
lever2_hinge,81.81051,90.47382, 42.01839
lever2_hinge_world,6.936868,13.34618,18.2467
ladle_hinge,84.0678,132.7135, 41.88582
ladle_hinge_world,6.713817,9.630696,18.20466
ladle_tip,102.6382,150.0621, 42.43619
ladle_tip_world,5.021356,8.118865,17.8857
springhinge2,77.53576,76.29286, 41.90062
springhinge2_world,7.330189,14.5718,18.36255
springhinge1,122.994,80.46268, 43.47949
springhinge1_world,3.127553,14.45563,17.57051
body_back,216.2617,118.5045, 46.48503
body_back_world,-6.364172,11.234,16.17752
