name, x, y, z
lever1_hinge,165.2487,124.5463, 44.83452
lever1_hinge_world,-1.101609,11.509,16.86661
lever2_hinge,95.90173,73.12593, 41.40263
lever2_hinge_world,5.790449,15.65212,19.34959
ladle_hinge,78.07542,110.1335, 40.28054
ladle_hinge_world,7.357859,12.32336,19.91427
ladle_tip,89.4436,134.4834, 40.6745
ladle_tip_world,6.340414,10.3029,19.54772
springhinge2,98.87062,59.00264, 41.60304
springhinge2_world,5.530679,16.91715,19.29958
springhinge1,135.5646,78.15875, 43.42988
springhinge1_world,1.990635,15.5903,18.02422
body_back,211.1916,129.3836, 47.13754
body_back_world,-6.178125,11.234,15.49476
