name, x, y, z
lever1_hinge,164.7192,120.7996, 44.87841
lever1_hinge_world,-1.109223,11.509,16.82276
lever2_hinge,90.02876,77.26543, 41.50896
lever2_hinge_world,6.218937,14.98849,19.06382
ladle_hinge,87.72557,119.7888, 41.14994
ladle_hinge_world,6.403375,11.27108,19.12022
ladle_tip,100.2042,142.7682, 41.57232
ladle_tip_world,5.262905,9.314176,18.77145
springhinge2,87.47285,62.51184, 41.43772
springhinge2_world,6.462617,16.25226,19.18121
springhinge1,130.8077,77.716, 43.39034
springhinge1_world,2.36859,15.28255,17.9292
body_back,212.1237,125.451, 46.95681
body_back_world,-6.246849,11.234,15.70125
