name, x, y, z
lever1_hinge,171.8962,118.4727, 45.01459
lever1_hinge_world,-1.168846,11.509,16.63383
lever2_hinge,88.19917,87.63632, 43.13742
lever2_hinge_world,6.806144,14.12433,17.25891
ladle_hinge,59.38338,116.7026, 42.29824
ladle_hinge_world,9.36621,11.4295,17.45957
ladle_tip,65.00996,141.9644, 42.28165
ladle_tip_world,8.849989,9.197081,17.41911
springhinge2,95.10421,75.44455, 43.33289
springhinge2_world,6.184443,15.25734,17.2513
springhinge1,130.6018,81.36079, 44.1622
springhinge1_world,2.85792,14.85817,16.99057
body_back,224.8566,122.1648, 45.92614
body_back_world,-6.427421,11.234,16.65298
