name, x, y, z
lever1_hinge,160.308,121.7405, 44.80556
lever1_hinge_world,-1.094677,11.509,16.92726
lever2_hinge,86.81979,85.96031, 40.37317
lever2_hinge_world,6.228029,14.13795,20.13627
ladle_hinge,104.4645,125.4717, 41.16305
ladle_hinge_world,4.594546,10.87059,19.42043
ladle_tip,126.1638,125.618, 42.49524
ladle_tip_world,2.497292,10.96346,18.50136
springhinge2,77.93314,73.78627, 39.89429
springhinge2_world,7.026621,15.07429,20.53099
springhinge1,125.3913,82.0016, 42.68486
springhinge1_world,2.586057,14.86505,18.58502
body_back,203.9567,126.8608, 47.46938
body_back_world,-6.067568,11.234,15.21748
