name, x, y, z
lever1_hinge,166.5316,118.0131, 44.67758
lever1_hinge_world,-1.091806,11.509,17.00918
lever2_hinge,96.79109,84.22969, 39.66105
lever2_hinge_world,5.984966,13.8687,20.90561
ladle_hinge,73.77809,118.3169, 38.02296
ladle_hinge_world,7.955228,10.90264,21.99043
ladle_tip,91.03737,138.3281, 39.00395
ladle_tip_world,6.472595,9.357583,21.1741
springhinge2,101.8654,70.6125, 40.02269
springhinge2_world,5.536582,15.0642,20.70554
springhinge1,133.0956,79.04347, 42.20498
springhinge1_world,2.520959,14.72797,19.04515
body_back,207.1246,123.4173, 47.68675
body_back_world,-5.890296,11.234,14.85802
