name, x, y, z
lever1_hinge,156.6512,132.3741, 44.81759
lever1_hinge_world,-1.093794,11.509,16.93925
lever2_hinge,97.57166,68.85402, 41.37001
lever2_hinge_world,4.949593,16.68369,19.68355
ladle_hinge,101.1702,111.609, 41.2495
ladle_hinge_world,4.588101,12.98252,19.5194
ladle_tip,122.5914,115.1778, 42.5958
ladle_tip_world,2.50544,12.84145,18.57366
springhinge2,93.39925,54.30994, 41.17773
springhinge2_world,5.35486,17.88933,19.91261
springhinge1,134.2882,81.50204, 43.63551
springhinge1_world,1.316658,16.03117,18.07887
body_back,199.7924,137.5659, 47.56379
body_back_world,-6.043615,11.234,15.16379
