name, x, y, z
lever1_hinge,173.5072,116.925, 44.73574
lever1_hinge_world,-1.098664,11.509,16.88822
lever2_hinge,96.03759,89.22372, 40.60981
lever2_hinge_world,6.526076,13.49852,19.84394
ladle_hinge,59.69856,106.892, 38.7775
ladle_hinge_world,9.614984,11.80111,21.04135
ladle_tip,56.77856,134.8733, 38.5108
ladle_tip_world,9.830509,9.52112,21.1249
springhinge2,106.1981,80.03378, 41.12947
springhinge2_world,5.616823,14.3636,19.53544
springhinge1,134.9731,80.93275, 42.66428
springhinge1_world,2.885547,14.53587,18.47667
body_back,218.9019,121.8023, 47.07809
body_back_world,-6.140765,11.234,15.39484
