name, x, y, z
lever1_hinge,172.7198,115.0656, 45.02519
lever1_hinge_world,-1.179558,11.509,16.61042
lever2_hinge,86.84981,90.58931, 43.2911
lever2_hinge_world,6.969501,13.57261,17.01718
ladle_hinge,64.2066,124.6838, 42.6445
ladle_hinge_world,8.985858,10.44524,17.11782
ladle_tip,65.97326,150.3118, 42.5477
ladle_tip_world,8.811187,8.160239,17.10911
springhinge2,91.33044,77.2309, 43.41525
springhinge2_world,6.570303,14.80163,17.0383
springhinge1,128.8139,81.09525, 44.19852
springhinge1_world,3.074453,14.57466,16.86381
body_back,226.2445,118.6287, 45.78397
body_back_world,-6.435478,11.234,16.7786
