name, x, y, z
lever1_hinge,169.4968,128.1423, 44.95602
lever1_hinge_world,-1.137143,11.509,16.71649
lever2_hinge,97.18191,76.02658, 42.82768
lever2_hinge_world,5.88428,15.97848,17.96329
ladle_hinge,61.57847,94.64883, 41.52758
ladle_hinge_world,9.055004,14.11144,18.52632
ladle_tip,62.00595,120.8925, 41.35097
ladle_tip_world,8.990181,11.82071,18.51481
springhinge2,107.0455,66.67285, 43.19166
springhinge2_world,4.978076,16.89218,17.84402
springhinge1,138.8968,81.55316, 44.18688
springhinge1_world,1.921761,15.73513,17.30131
body_back,220.2638,132.2676, 46.38226
body_back_world,-6.372598,11.234,16.22355
