name, x, y, z
lever1_hinge,161.3079,130.166, 45.04113
lever1_hinge_world,-1.145525,11.509,16.69215
lever2_hinge,90.19852,75.83678, 43.08174
lever2_hinge_world,5.754143,16.21818,17.71653
ladle_hinge,77.53104,114.3555, 42.36882
ladle_hinge_world,6.878271,12.67349,17.88343
ladle_tip,101.5168,121.4759, 43.0799
ladle_tip_world,4.678745,12.1192,17.55687
springhinge2,91.11316,61.7308, 43.18328
springhinge2_world,5.684344,17.50831,17.74762
springhinge1,131.9514,82.75043, 44.38119
springhinge1_world,1.784924,15.83849,17.16868
body_back,212.5035,134.2357, 46.40923
body_back_world,-6.392848,11.234,16.3478
