name, x, y, z
lever1_hinge,166.1633,133.143, 44.84747
lever1_hinge_world,-1.105002,11.509,16.84548
lever2_hinge,104.8953,69.23448, 42.20064
lever2_hinge_world,5.027638,16.89693,18.89294
ladle_hinge,67.81224,79.50517, 40.35843
ladle_hinge_world,8.346817,15.62753,20.00109
ladle_tip,67.89305,106.4081, 40.15262
ladle_tip_world,8.311134,13.33616,19.98918
springhinge2,115.7239,62.32515, 42.75782
springhinge2_world,4.009189,17.63514,18.59614
springhinge1,143.3347,82.14023, 44.02694
springhinge1_world,1.269843,16.11553,17.68157
body_back,212.8689,137.8846, 47.02137
body_back_world,-6.212432,11.234,15.59362
