name, x, y, z
lever1_hinge,170.5957,115.2311, 44.75945
lever1_hinge_world,-1.099006,11.509,16.8855
lever2_hinge,93.04747,87.31027, 40.60742
lever2_hinge_world,6.530765,13.51545,19.81669
ladle_hinge,66.87489,119.5527, 39.18106
ladle_hinge_world,8.768875,10.66802,20.67653
ladle_tip,73.78153,146.4908, 39.38135
ladle_tip_world,8.172995,8.467039,20.4476
springhinge2,99.03867,74.19301, 40.93086
springhinge2_world,6.002973,14.68442,19.65785
springhinge1,132.0808,79.13454, 42.66938
springhinge1_world,2.884123,14.54475,18.45966
body_back,216.0096,120.1161, 47.11757
body_back_world,-6.145595,11.234,15.40735
