name, x, y, z
lever1_hinge,168.3906,127.1094, 44.74783
lever1_hinge_world,-1.094345,11.509,16.93152
lever2_hinge,101.5249,75.48471, 40.90882
lever2_hinge_world,5.63909,15.57841,19.92015
ladle_hinge,64.83344,86.48207, 38.8151
ladle_hinge_world,8.827652,14.27977,21.33539
ladle_tip,69.31824,114.3517, 38.8702
ladle_tip_world,8.429663,12.02984,21.15874
springhinge2,112.1489,68.27823, 41.53807
springhinge2_world,4.659264,16.32547,19.53011
springhinge1,139.7506,80.60178, 43.16076
springhinge1_world,1.943979,15.55697,18.32493
body_back,212.0721,132.1966, 47.35113
body_back_world,-6.059134,11.234,15.19836
