name, x, y, z
lever1_hinge,161.9566,126.8475, 45.13712
lever1_hinge_world,-1.18518,11.509,16.59879
lever2_hinge,84.9097,80.85614, 43.74819
lever2_hinge_world,6.173013,15.58567,16.86125
ladle_hinge,81.79333,121.1477, 43.37516
ladle_hinge_world,6.429419,11.87212,16.8704
ladle_tip,105.7152,128.1756, 43.8455
ladle_tip_world,4.21812,11.27568,16.79152
springhinge2,82.41852,66.98068, 43.75748
springhinge2_world,6.417049,16.85384,16.91098
springhinge1,127.7238,82.90244, 44.65316
springhinge1_world,2.149599,15.56026,16.75877
body_back,215.394,130.4351, 45.9306
body_back_world,-6.438178,11.234,16.84169
