name, x, y, z
lever1_hinge,157.2058,129.6895, 44.77758
lever1_hinge_world,-1.092004,11.509,16.97894
lever2_hinge,100.0444,65.37047, 41.08293
lever2_hinge_world,4.817637,16.69511,19.98086
ladle_hinge,104.0727,108.4335, 41.03016
ladle_hinge_world,4.416423,13.00001,19.77705
ladle_tip,121.0968,125.1857, 42.08155
ladle_tip_world,2.753331,11.66875,18.93225
springhinge2,95.83092,50.71036, 40.85789
springhinge2_world,5.22786,17.89399,20.23523
springhinge1,135.7057,78.51306, 43.48649
springhinge1_world,1.259359,16.03576,18.21935
body_back,198.8289,135.0314, 47.71416
body_back_world,-5.959448,11.234,14.98872
