name, x, y, z
lever1_hinge,167.1297,115.4001, 44.71095
lever1_hinge_world,-1.092486,11.509,16.9637
lever2_hinge,92.76309,91.12839, 39.8475
lever2_hinge_world,6.336739,13.10463,20.58195
ladle_hinge,69.47523,126.0065, 38.34283
ladle_hinge_world,8.315355,10.10251,21.54559
ladle_tip,90.32214,140.8073, 39.46371
ladle_tip_world,6.531809,8.955235,20.67695
springhinge2,97.80328,77.3239, 40.17039
springhinge2_world,5.896377,14.3079,20.41308
springhinge1,129.6838,80.93546, 42.1915
springhinge1_world,2.871438,14.32701,18.93985
body_back,209.5455,120.626, 47.49767
body_back_world,-5.992651,11.234,15.05546
