name, x, y, z
lever1_hinge,172.0183,115.2588, 45.0165
lever1_hinge_world,-1.172985,11.509,16.62457
lever2_hinge,86.34694,90.60011, 43.13572
lever2_hinge_world,6.968974,13.56828,17.17136
ladle_hinge,62.69624,124.1338, 42.43385
ladle_hinge_world,9.068647,10.49781,17.31237
ladle_tip,68.40634,149.2937, 42.42826
ladle_tip_world,8.545785,8.26685,17.27726
springhinge2,91.20847,77.34894, 43.27536
springhinge2_world,6.535784,14.78586,17.18336
springhinge1,128.2851,81.1754, 44.11399
springhinge1_world,3.077668,14.57239,16.95113
body_back,225.2005,118.9024, 45.8715
body_back_world,-6.431019,11.234,16.70243
