name, x, y, z
lever1_hinge,168.8584,112.6833, 44.8401
lever1_hinge_world,-1.111426,11.509,16.81202
lever2_hinge,87.32948,89.41829, 41.18409
lever2_hinge_world,6.802527,13.19297,19.12821
ladle_hinge,76.60392,130.8291, 40.54846
ladle_hinge_world,7.725585,9.596963,19.39836
ladle_tip,87.34865,155.1964, 40.88559
ladle_tip_world,6.773363,7.531193,19.11967
springhinge2,87.59439,74.48096, 41.21949
springhinge2_world,6.789743,14.48472,19.16719
springhinge1,127.3074,78.9521, 42.96193
springhinge1_world,3.098577,14.37425,18.08689
body_back,216.7268,117.2614, 46.82542
body_back_world,-6.262207,11.234,15.75257
