name, x, y, z
lever1_hinge,165.1173,116.4409, 45.07365
lever1_hinge_world,-1.172779,11.509,16.62503
lever2_hinge,79.39243,91.95563, 43.07668
lever2_hinge_world,6.976087,13.53944,17.17679
ladle_hinge,82.13564,133.1127, 42.91518
ladle_hinge_world,6.70443,9.827002,17.1584
ladle_tip,104.5195,144.4873, 43.3876
ladle_tip_world,4.650341,8.820437,17.01931
springhinge2,74.89308,78.25829, 43.00357
springhinge2_world,7.395243,14.76,17.24626
springhinge1,121.3591,82.46254, 44.11346
springhinge1_world,3.088467,14.55731,16.95465
body_back,218.0703,120.1424, 46.00507
body_back_world,-6.430855,11.234,16.69999
