name, x, y, z
lever1_hinge,162.062,116.9927, 44.78472
lever1_hinge_world,-1.094558,11.509,16.92876
lever2_hinge,87.23614,86.18747, 40.23246
lever2_hinge_world,6.34247,13.70073,20.20261
ladle_hinge,99.91803,128.195, 40.74278
ladle_hinge_world,5.177415,10.20274,19.68974
ladle_tip,119.8289,140.5245, 41.86718
ladle_tip_world,3.293097,9.19622,18.86025
springhinge2,79.89043,72.7453, 39.8402
springhinge2_world,7.002582,14.76,20.53799
springhinge1,125.5475,79.50278, 42.51967
springhinge1_world,2.744477,14.64132,18.66354
body_back,205.6923,122.1094, 47.44414
body_back_world,-6.064601,11.234,15.21073
