name, x, y, z
lever1_hinge,160.2039,122.3857, 44.74636
lever1_hinge_world,-1.091817,11.509,16.98978
lever2_hinge,92.26819,79.29921, 40.05322
lever2_hinge_world,5.808386,14.70127,20.59918
ladle_hinge,102.5366,122.3236, 40.47219
ladle_hinge_world,4.845938,11.14086,20.09573
ladle_tip,122.8829,130.4702, 41.8302
ladle_tip_world,2.884336,10.54835,19.06965
springhinge2,85.89614,65.23788, 39.67231
springhinge2_world,6.393905,15.79816,20.95172
springhinge1,129.3302,79.37482, 42.58997
springhinge1_world,2.244885,15.14431,18.78143
body_back,201.4477,127.7511, 47.71564
body_back_world,-5.935149,11.234,14.94158
