name, x, y, z
lever1_hinge,165.5115,129.8317, 44.857
lever1_hinge_world,-1.105428,11.509,16.84302
lever2_hinge,101.1396,69.7177, 42.00071
lever2_hinge_world,5.311637,16.52355,18.96592
ladle_hinge,70.48142,93.75531, 40.37784
ladle_hinge_world,8.038261,14.15539,19.86795
ladle_tip,76.95771,120.1066, 40.47913
ladle_tip_world,7.453066,11.94816,19.67435
springhinge2,109.0038,58.86841, 42.42903
springhinge2_world,4.585265,17.57417,18.76881
springhinge1,140.287,80.15042, 43.86778
springhinge1_world,1.514651,15.96615,17.75299
body_back,212.2747,134.5662, 47.02766
body_back_world,-6.216269,11.234,15.60517
