name, x, y, z
lever1_hinge,164.3293,127.3354, 44.8315
lever1_hinge_world,-1.100071,11.509,16.87741
lever2_hinge,95.60821,75.49323, 41.34775
lever2_hinge_world,5.74901,15.67591,19.43828
ladle_hinge,69.50594,105.7626, 39.82495
ladle_hinge_world,8.034009,12.8643,20.29264
ladle_tip,89.9305,121.9046, 40.72587
ladle_tip_world,6.236116,11.6123,19.62041
springhinge2,101.6542,62.96503, 41.71044
springhinge2_world,5.203653,16.83661,19.27814
springhinge1,135.0083,80.79079, 43.42048
springhinge1_world,1.9656,15.60101,18.06743
body_back,209.8764,132.2245, 47.19714
body_back_world,-6.15974,11.234,15.44467
