name, x, y, z
lever1_hinge,158.2998,126.4989, 44.73159
lever1_hinge_world,-1.091989,11.509,17.02039
lever2_hinge,99.03369,68.01071, 40.43204
lever2_hinge_world,5.063622,16.06602,20.5094
ladle_hinge,107.5483,111.1564, 40.75463
ladle_hinge_world,4.240941,12.46573,20.0431
ladle_tip,122.9855,129.5798, 41.78637
ladle_tip_world,2.720717,10.98308,19.18143
springhinge2,93.4082,53.67979, 40.07336
springhinge2_world,5.599032,17.18883,20.85999
springhinge1,134.3929,77.34181, 43.03373
springhinge1_world,1.551404,15.77318,18.5658
body_back,198.2764,131.9899, 47.85726
body_back_world,-5.863547,11.234,14.81014
