name, x, y, z
lever1_hinge,171.4737,128.8822, 44.77831
lever1_hinge_world,-1.100408,11.509,16.87496
lever2_hinge,103.2517,76.01337, 41.46331
lever2_hinge_world,5.693414,15.79023,19.39412
ladle_hinge,65.15117,84.71896, 39.55073
ladle_hinge_world,9.028981,14.69454,20.63096
ladle_tip,53.7822,108.8145, 38.86951
ladle_tip_world,9.941031,12.61955,20.96915
springhinge2,114.5193,69.51544, 42.04798
springhinge2_world,4.652415,16.4754,19.05185
springhinge1,142.5883,81.90598, 43.46795
springhinge1_world,1.907857,15.65215,18.03416
body_back,217.2944,133.7147, 47.05975
body_back_world,-6.163957,11.234,15.456
