name, x, y, z
lever1_hinge,164.289,119.3413, 44.88256
lever1_hinge_world,-1.109886,11.509,16.81945
lever2_hinge,84.67532,89.30725, 41.22943
lever2_hinge_world,6.649346,13.77683,19.16091
ladle_hinge,82.30461,132.2378, 40.88158
ladle_hinge_world,6.835314,10.05949,19.21703
ladle_tip,106.4196,134.9145, 41.94402
ladle_tip_world,4.647432,9.888953,18.5568
springhinge2,82.08885,74.47243, 41.15512
springhinge2_world,6.893011,15.0407,19.27726
springhinge1,125.1098,82.37729, 43.09915
springhinge1_world,2.882942,14.68068,18.06717
body_back,211.7902,123.9815, 46.94873
body_back_world,-6.251637,11.234,15.71701
