name, x, y, z
lever1_hinge,169.5416,119.4041, 44.66947
lever1_hinge_world,-1.09177,11.509,16.99576
lever2_hinge,100.3617,80.86559, 39.91054
lever2_hinge_world,5.91794,14.30452,20.72136
ladle_hinge,70.8506,106.7734, 37.95969
ladle_hinge_world,8.44423,11.92307,22.06407
ladle_tip,74.24876,135.4027, 38.01318
ladle_tip_world,8.145433,9.656509,21.90526
springhinge2,107.8969,69.38652, 40.41785
springhinge2_world,5.239391,15.35862,20.40715
springhinge1,137.1946,78.3179, 42.40236
springhinge1_world,2.390696,14.94871,18.89309
body_back,210.7454,124.7398, 47.58599
body_back_world,-5.921523,11.234,14.91574
