name, x, y, z
lever1_hinge,165.5857,128.5052, 44.91479
lever1_hinge_world,-1.1174,11.509,16.78572
lever2_hinge,98.92384,69.8266, 42.41166
lever2_hinge_world,5.453777,16.48054,18.49877
ladle_hinge,74.94342,101.6921, 41.18941
ladle_hinge_world,7.595644,13.48773,19.05713
ladle_tip,79.33641,127.901, 41.17393
ladle_tip_world,7.186935,11.2353,18.95059
springhinge2,104.0966,56.97696, 42.68638
springhinge2_world,4.983877,17.68182,18.41864
springhinge1,139.1559,79.36591, 44.05574
springhinge1_world,1.583187,15.94846,17.53211
body_back,214.2021,132.9843, 46.77468
body_back_world,-6.297375,11.234,15.87971
