name, x, y, z
lever1_hinge,173.2499,123.7461, 45.07481
lever1_hinge_world,-1.197863,11.509,16.574
lever2_hinge,92.35783,85.09183, 43.9407
lever2_hinge_world,6.48015,14.95541,16.61233
ladle_hinge,56.43965,103.879, 43.20587
ladle_hinge_world,9.728894,13.13835,16.62855
ladle_tip,52.6918,128.8678, 42.97293
ladle_tip_world,10.03635,10.86739,16.63008
springhinge2,102.4637,75.68945, 44.13987
springhinge2_world,5.552849,15.8549,16.6487
springhinge1,135.2059,83.0387, 44.65763
springhinge1_world,2.467467,15.26678,16.6333
body_back,227.5526,127.1054, 45.58922
body_back_world,-6.440945,11.234,16.97783
