name, x, y, z
lever1_hinge,161.9598,120.3512, 44.76173
lever1_hinge_world,-1.092671,11.509,16.95933
lever2_hinge,92.00427,78.52852, 40.25881
lever2_hinge_world,5.950157,14.63143,20.34757
ladle_hinge,97.38696,122.3769, 40.33732
ladle_hinge_world,5.44186,10.95201,20.10303
ladle_tip,115.2887,138.7699, 41.37077
ladle_tip_world,3.760233,9.621809,19.29402
springhinge2,87.14788,63.81223, 39.99765
springhinge2_world,6.39898,15.81486,20.60899
springhinge1,129.8953,77.89409, 42.67669
springhinge1_world,2.331425,15.11026,18.65213
body_back,204.43,125.589, 47.57005
body_back_world,-6.001961,11.234,15.0747
