name, x, y, z
lever1_hinge,171.5854,123.7008, 44.86665
lever1_hinge_world,-1.117689,11.509,16.78453
lever2_hinge,96.39478,79.01913, 41.96227
lever2_hinge_world,6.218456,15.16887,18.68649
ladle_hinge,64.10369,103.2766, 40.55225
ladle_hinge_world,9.046081,12.86161,19.41958
ladle_tip,60.19221,129.8207, 40.24118
ladle_tip_world,9.353512,10.59204,19.49928
springhinge2,104.7778,68.06238, 42.33167
springhinge2_world,5.459474,16.20346,18.53207
springhinge1,137.6867,80.14319, 43.63293
springhinge1_world,2.31714,15.36786,17.7174
body_back,220.4022,128.1317, 46.66287
body_back_world,-6.298875,11.234,15.88548
