name, x, y, z
lever1_hinge,162.6776,121.5195, 45.05349
lever1_hinge_world,-1.154479,11.509,16.66835
lever2_hinge,77.38226,98.00671, 42.61495
lever2_hinge_world,6.99051,13.38932,17.64542
ladle_hinge,99.97531,132.8844, 43.04818
ladle_hinge_world,4.908701,10.31361,17.39569
ladle_tip,120.1465,119.3816, 43.73935
ladle_tip_world,3.019066,11.5902,17.16901
springhinge2,66.71509,88.01886, 42.33088
springhinge2_world,7.956476,14.23341,17.8026
springhinge1,119.014,87.9816, 43.87265
springhinge1_world,3.138781,14.47843,17.22466
body_back,214.5163,125.4608, 46.27224
body_back_world,-6.409387,11.234,16.47105
