name, x, y, z
lever1_hinge,162.6164,123.148, 45.10855
lever1_hinge_world,-1.175532,11.509,16.61901
lever2_hinge,79.47025,90.34596, 43.27728
lever2_hinge_world,6.745219,14.31328,17.09739
ladle_hinge,89.26981,130.2402, 43.23906
ladle_hinge_world,5.824645,10.70693,17.04179
ladle_tip,113.6129,126.6981, 43.85041
ladle_tip_world,3.566837,11.07505,16.90543
springhinge2,72.7069,77.63678, 43.16125
springhinge2_world,7.372969,15.44021,17.17638
springhinge1,122.0958,85.16231, 44.31119
springhinge1_world,2.776566,14.95308,16.89878
body_back,215.6292,126.837, 46.0246
body_back_world,-6.432922,11.234,16.73227
