name, x, y, z
lever1_hinge,163.0027,117.1411, 45.05028
lever1_hinge_world,-1.156888,11.509,16.66227
lever2_hinge,77.32851,94.64397, 42.64267
lever2_hinge_world,7.013849,13.3042,17.58284
ladle_hinge,92.86674,133.3065, 42.86464
ladle_hinge_world,5.582429,9.871806,17.42157
ladle_tip,117.1445,136.9009, 43.54339
ladle_tip_world,3.323589,9.580816,17.16707
springhinge2,68.75291,82.78413, 42.42699
springhinge2_world,7.793902,14.32652,17.71199
springhinge1,118.908,84.09926, 43.86125
springhinge1_world,3.170615,14.4334,17.1911
body_back,215.0045,121.0504, 46.23227
body_back_world,-6.413079,11.234,16.50279
