name, x, y, z
lever1_hinge,164.0655,116.3905, 45.10893
lever1_hinge_world,-1.184921,11.509,16.59932
lever2_hinge,77.99841,92.20502, 43.34148
lever2_hinge_world,6.975618,13.54588,16.89569
ladle_hinge,88.97425,131.7393, 43.35541
ladle_hinge_world,5.953587,9.966724,16.85857
ladle_tip,110.8441,143.6975, 43.75858
ladle_tip_world,3.929034,8.895473,16.78504
springhinge2,70.83619,79.73553, 43.21714
springhinge2_world,7.636319,14.65473,16.96071
springhinge1,120.0232,82.60805, 44.26857
springhinge1_world,3.082148,14.56068,16.79531
body_back,217.5544,119.965, 45.89031
body_back_world,-6.438074,11.234,16.83882
