name, x, y, z
lever1_hinge,161.5761,126.9127, 44.82638
lever1_hinge_world,-1.097115,11.509,16.90152
lever2_hinge,95.91708,71.15283, 41.27382
lever2_hinge_world,5.501075,15.99948,19.57184
ladle_hinge,86.35026,111.972, 40.46503
ladle_hinge_world,6.343369,12.38969,19.91272
ladle_tip,104.7283,129.3501, 41.35197
ladle_tip_world,4.657195,10.99579,19.23031
springhinge2,96.06062,56.32889, 41.33974
springhinge2_world,5.502123,17.29111,19.61649
springhinge1,134.5186,78.83044, 43.43796
springhinge1_world,1.762545,15.74429,18.10307
body_back,206.1999,131.92, 47.34309
body_back_world,-6.116653,11.234,15.33397
