name, x, y, z
lever1_hinge,172.1868,119.1193, 44.79691
lever1_hinge_world,-1.105503,11.509,16.8426
lever2_hinge,94.3326,85.89201, 41.13165
lever2_hinge_world,6.515038,14.04338,19.35963
ladle_hinge,58.98885,105.9143, 39.47201
ladle_hinge_world,9.548578,12.13288,20.36159
ladle_tip,61.39248,133.5388, 39.42705
ladle_tip_world,9.326883,9.853125,20.28836
springhinge2,104.0073,76.05807, 41.59025
springhinge2_world,5.646983,14.96937,19.11609
springhinge1,134.5106,80.60629, 43.03838
springhinge1_world,2.751945,14.81716,18.15987
body_back,219.1327,123.8076, 46.90888
body_back_world,-6.21693,11.234,15.60717
