name, x, y, z
lever1_hinge,159.9197,124.4673, 44.75841
lever1_hinge_world,-1.091958,11.509,16.98103
lever2_hinge,95.60543,71.95251, 40.46452
lever2_hinge_world,5.473485,15.56809,20.33511
ladle_hinge,102.0908,115.4412, 40.60826
ladle_hinge_world,4.853479,11.91138,20.01837
ladle_tip,119.01,132.6685, 41.63998
ladle_tip_world,3.22912,10.52407,19.18853
springhinge2,90.49814,57.38718, 40.17495
springhinge2_world,5.953593,16.7321,20.62642
springhinge1,132.5847,77.59534, 42.9526
springhinge1_world,1.870874,15.55229,18.54069
body_back,201.5059,129.8007, 47.68618
body_back_world,-5.954808,11.234,14.97961
