name, x, y, z
lever1_hinge,167.7881,134.1566, 44.96408
lever1_hinge_world,-1.136576,11.509,16.71822
lever2_hinge,103.0397,72.15265, 43.20305
lever2_hinge_world,5.195108,16.93553,17.85565
ladle_hinge,63.65674,78.78708, 41.82083
ladle_hinge_world,8.755831,16.05893,18.49529
ladle_tip,58.86476,104.0775, 41.45498
ladle_tip_world,9.142508,13.80117,18.56476
springhinge2,115.0397,66.3844, 43.6327
springhinge2_world,4.070916,17.5526,17.69535
springhinge1,143.4241,83.85287, 44.49597
springhinge1_world,1.306726,16.13051,17.19879
body_back,218.4698,138.3044, 46.41318
body_back_world,-6.371032,11.234,16.21479
