name, x, y, z
lever1_hinge,162.8142,124.4014, 44.96259
lever1_hinge_world,-1.124858,11.509,16.75705
lever2_hinge,83.52555,87.65518, 41.97382
lever2_hinge_world,6.560001,14.4677,18.49491
ladle_hinge,88.52017,129.7043, 41.88108
ladle_hinge_world,6.082388,10.77765,18.3869
ladle_tip,111.6468,122.88, 42.83045
ladle_tip_world,3.948415,11.45961,17.90432
springhinge2,78.42182,73.70943, 41.82932
springhinge2_world,7.032587,15.66134,18.64381
springhinge1,125.1849,84.42368, 43.61178
springhinge1_world,2.663963,15.02979,17.65589
body_back,212.2215,128.7688, 46.69431
body_back_world,-6.331622,11.234,16.02044
