name, x, y, z
lever1_hinge,161.7122,127.3028, 45.05885
lever1_hinge_world,-1.152574,11.509,16.67324
lever2_hinge,86.74326,78.56441, 43.07717
lever2_hinge_world,6.079529,15.71609,17.5833
ladle_hinge,82.32439,119.2789, 42.64029
ladle_hinge_world,6.453387,12.0128,17.63034
ladle_tip,105.9895,127.1432, 43.2918
ladle_tip_world,4.270882,11.37012,17.35571
springhinge2,84.74834,64.37933, 43.08166
springhinge2_world,6.27723,16.99156,17.6495
springhinge1,129.0952,82.15154, 44.32214
springhinge1_world,2.082472,15.61905,17.12165
body_back,213.4041,131.2758, 46.3127
body_back_world,-6.406251,11.234,16.44554
