name, x, y, z
lever1_hinge,164.9543,127.7542, 44.98808
lever1_hinge_world,-1.136263,11.509,16.71918
lever2_hinge,94.24699,73.25514, 42.84101
lever2_hinge_world,5.745267,16.19172,17.96329
ladle_hinge,71.10805,106.1465, 41.80989
ladle_hinge_world,7.809901,13.11694,18.33655
ladle_tip,83.94093,128.922, 42.07121
ladle_tip_world,6.647611,11.15309,18.12642
springhinge2,99.01617,60.18813, 43.06474
springhinge2_world,5.315898,17.41018,17.92733
springhinge1,135.7494,80.23454, 44.23392
springhinge1_world,1.79386,15.82721,17.29058
body_back,215.5128,131.9268, 46.47797
body_back_world,-6.370156,11.234,16.20992
