name, x, y, z
lever1_hinge,170.4115,131.856, 45.05781
lever1_hinge_world,-1.17869,11.509,16.61225
lever2_hinge,98.04834,78.78, 43.88411
lever2_hinge_world,5.758047,16.26105,16.97404
ladle_hinge,57.49766,81.84268, 42.97725
ladle_hinge_world,9.447737,15.80777,17.16647
ladle_tip,52.97404,106.6265, 42.67634
ladle_tip_world,9.817301,13.54616,17.18575
springhinge2,110.9452,74.15729, 44.17035
springhinge2_world,4.55909,16.74305,16.95256
springhinge1,140.2818,84.93344, 44.74238
springhinge1_world,1.75712,15.85669,16.80642
body_back,223.827,135.446, 45.84111
body_back_world,-6.434972,11.234,16.76869
