name, x, y, z
lever1_hinge,167.3736,134.3747, 44.7757
lever1_hinge_world,-1.096516,11.509,16.90718
lever2_hinge,107.6714,70.42279, 41.72803
lever2_hinge_world,4.954271,16.8009,19.40014
ladle_hinge,69.27302,68.18097, 39.67004
ladle_hinge_world,8.387036,16.53235,20.81447
ladle_tip,62.85419,94.00955, 39.14421
ladle_tip_world,8.897699,14.30822,21.02486
springhinge2,119.7388,67.33673, 42.40429
springhinge2_world,3.809731,17.22257,18.97293
springhinge1,144.9513,83.3293, 43.787
springhinge1_world,1.278062,16.07787,17.92986
body_back,211.9475,139.3702, 47.25769
body_back_world,-6.106145,11.234,15.30824
