name, x, y, z
lever1_hinge,165.933,122.8678, 45.00334
lever1_hinge_world,-1.144394,11.509,16.6953
lever2_hinge,88.60932,78.82657, 42.74271
lever2_hinge_world,6.312704,15.24182,17.83059
ladle_hinge,74.68141,117.3994, 42.05619
ladle_hinge_world,7.541441,11.73304,18.01766
ladle_tip,89.42675,138.6682, 42.37161
ladle_tip_world,6.204384,9.883001,17.8141
springhinge2,89.93571,64.61484, 42.83717
springhinge2_world,6.204332,16.52942,17.85556
springhinge1,130.9651,79.67093, 44.07318
springhinge1_world,2.330941,15.40201,17.26587
body_back,217.1658,126.9171, 46.34716
body_back_world,-6.390411,11.234,16.33159
