name, x, y, z
lever1_hinge,160.8167,117.1658, 44.7906
lever1_hinge_world,-1.094353,11.509,16.93142
lever2_hinge,84.86343,92.18141, 40.0997
lever2_hinge_world,6.44299,13.19248,20.27589
ladle_hinge,106.0104,129.4202, 41.13995
ladle_hinge_world,4.499285,10.13725,19.41343
ladle_tip,127.6043,131.7776, 42.46355
ladle_tip_world,2.4078,10.00976,18.4854
springhinge2,74.87498,81.14522, 39.54653
springhinge2_world,7.327577,14.02706,20.71325
springhinge1,122.6789,82.43188, 42.38219
springhinge1_world,2.90975,14.37399,18.75298
body_back,204.3208,122.3008, 47.47488
body_back_world,-6.059328,11.234,15.1988
