name, x, y, z
lever1_hinge,163.176,119.9687, 45.05551
lever1_hinge_world,-1.157337,11.509,16.66115
lever2_hinge,80.17793,88.05219, 42.80541
lever2_hinge_world,6.779106,14.16671,17.54464
ladle_hinge,88.41275,128.7658, 42.78753
ladle_hinge_world,6.007289,10.52621,17.45872
ladle_tip,111.8299,136.99, 43.40369
ladle_tip_world,3.839577,9.822943,17.21741
springhinge2,73.92296,74.89397, 42.66842
springhinge2_world,7.356548,15.31811,17.65018
springhinge1,122.5588,82.33286, 44.02472
springhinge1_world,2.837931,14.87956,17.14716
body_back,215.2089,123.8702, 46.22674
body_back_world,-6.413736,11.234,16.50866
