name, x, y, z
lever1_hinge,168.561,122.3674, 45.06859
lever1_hinge_world,-1.177556,11.509,16.61466
lever2_hinge,88.48038,82.23425, 43.48924
lever2_hinge_world,6.461762,15.01539,17.03556
ladle_hinge,64.71201,115.0392, 42.74774
ladle_hinge_world,8.587123,11.96164,17.15266
ladle_tip,76.15979,137.9574, 42.84634
ladle_tip_world,7.544075,9.921892,17.09519
springhinge2,93.41534,69.20325, 43.64679
springhinge2_world,6.019159,16.22952,17.05224
springhinge1,131.3125,80.95889, 44.43729
springhinge1_world,2.450745,15.29535,16.85563
body_back,221.8509,125.9851, 45.89385
body_back_world,-6.434275,11.234,16.75569
