name, x, y, z
lever1_hinge,174.3575,125.6349, 44.87364
lever1_hinge_world,-1.125361,11.509,16.75524
lever2_hinge,98.01665,81.93259, 42.24537
lever2_hinge_world,6.287476,15.13177,18.41551
ladle_hinge,60.11266,96.37492, 40.80865
ladle_hinge_world,9.618011,13.64603,19.16146
ladle_tip,46.08754,118.6825, 40.19126
ladle_tip_world,10.77366,11.68408,19.4203
springhinge2,108.9365,73.74757, 42.66338
springhinge2_world,5.291193,15.93483,18.23439
springhinge1,139.6842,82.52184, 43.77353
springhinge1_world,2.357023,15.35041,17.57722
body_back,224.1541,129.9095, 46.47449
body_back_world,-6.333634,11.234,16.02938
