name, x, y, z
lever1_hinge,166.8775,123.474, 44.76074
lever1_hinge_world,-1.094596,11.509,16.92828
lever2_hinge,95.81182,80.84436, 40.60129
lever2_hinge_world,6.012775,14.75796,20.05249
ladle_hinge,64.15675,104.5113, 38.73779
ladle_hinge_world,8.73312,12.51606,21.24828
ladle_tip,82.53558,124.2241, 39.59401
ladle_tip_world,7.163265,10.99581,20.55821
springhinge2,104.0769,70.00945, 41.09945
springhinge2_world,5.267385,15.77515,19.76962
springhinge1,134.4247,80.69937, 42.87518
springhinge1_world,2.33146,15.17182,18.47907
body_back,210.6387,128.5574, 47.36583
body_back_world,-6.065554,11.234,15.21289
