name, x, y, z
lever1_hinge,167.4324,126.0071, 45.06286
lever1_hinge_world,-1.17023,11.509,16.6307
lever2_hinge,89.10332,82.64687, 43.40882
lever2_hinge_world,6.326819,15.29221,17.18993
ladle_hinge,56.86559,107.2425, 42.45922
ladle_hinge_world,9.208153,12.94528,17.40485
ladle_tip,75.77068,124.8492, 42.7788
ladle_tip_world,7.507709,11.41421,17.27801
springhinge2,97.45686,71.64941, 43.6543
springhinge2_world,5.566624,16.33726,17.17433
springhinge1,131.8444,83.16605, 44.43256
springhinge1_world,2.312531,15.42549,16.9316
body_back,220.3247,129.7178, 45.99755
body_back_world,-6.428696,11.234,16.66965
