name, x, y, z
lever1_hinge,159.9791,127.4274, 45.13372
lever1_hinge_world,-1.177939,11.509,16.61385
lever2_hinge,86.8651,75.25441, 43.72505
lever2_hinge_world,5.835923,16.14504,16.9933
ladle_hinge,93.33599,115.3051, 43.57206
ladle_hinge_world,5.212319,12.4754,16.95956
ladle_tip,112.7171,130.9593, 43.92002
ladle_tip_world,3.396836,11.08035,16.86134
springhinge2,81.22776,62.18463, 43.64791
springhinge2_world,6.370107,17.31979,17.06326
springhinge1,129.2847,80.89597, 44.68708
springhinge1_world,1.829176,15.80723,16.81759
body_back,213.0355,131.1109, 46.04282
body_back_world,-6.434515,11.234,16.76009
