name, x, y, z
lever1_hinge,164.9174,122.1308, 45.09721
lever1_hinge_world,-1.178067,11.509,16.61357
lever2_hinge,82.67336,86.87929, 43.38678
lever2_hinge_world,6.656754,14.55354,17.03483
ladle_hinge,74.06458,126.7377, 42.92939
ladle_hinge_world,7.409369,10.90824,17.07529
ladle_tip,97.96003,134.7868, 43.41725
ladle_tip_world,5.227795,10.2163,16.958
springhinge2,82.04855,72.72037, 43.42516
springhinge2_world,6.727304,15.84323,17.07968
springhinge1,125.4185,82.98407, 44.37105
springhinge1_world,2.669265,15.07209,16.86149
body_back,218.1189,125.7726, 45.95515
body_back_world,-6.434595,11.234,16.76156
