name, x, y, z
lever1_hinge,174.757,117.1264, 44.99893
lever1_hinge_world,-1.174005,11.509,16.62233
lever2_hinge,89.49872,90.914, 43.21241
lever2_hinge_world,6.929677,13.72006,17.14451
ladle_hinge,57.19041,116.1967, 42.37696
ladle_hinge_world,9.805218,11.36353,17.32981
ladle_tip,53.48065,141.7679, 42.15909
ladle_tip_world,10.10842,9.092079,17.34934
springhinge2,97.86568,79.68777, 43.41935
springhinge2_world,6.17284,14.76764,17.13683
springhinge1,131.5682,82.27766, 44.16219
springhinge1_world,3.019783,14.65134,16.93365
body_back,228.081,120.7354, 45.80907
body_back_world,-6.431808,11.234,16.71443
