name, x, y, z
lever1_hinge,168.5065,115.4654, 44.89841
lever1_hinge_world,-1.122695,11.509,16.76498
lever2_hinge,86.06706,89.43611, 41.68986
lever2_hinge_world,6.837183,13.49706,18.6409
ladle_hinge,68.22618,127.4758, 40.83815
ladle_hinge_world,8.383417,10.13066,19.0053
ladle_tip,85.29158,147.4225, 41.36476
ladle_tip_world,6.878345,8.439283,18.6506
springhinge2,88.8124,75.11285, 41.82431
springhinge2_world,6.601949,14.7678,18.62758
springhinge1,126.9784,80.47794, 43.29882
springhinge1_world,3.043046,14.53511,17.78885
body_back,217.8333,119.8301, 46.62363
body_back_world,-6.322581,11.234,15.98129
